Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777395663,100,,Aggregated,84.700000,0.000000,380,960,1400,1900,4300,55000,80000,80000,80000,80000,80000,1421,0,380.0,6286.812598043628,4.235833000166167,79991.11170800007,9836.868402533428
1777395664,100,,Aggregated,74.700000,0.000000,370,800,1400,1800,4300,55000,80000,80000,80000,80000,80000,1482,0,370.0,6042.977158168692,4.235833000166167,79991.11170800007,9435.504048582996
1777395665,100,,Aggregated,81.500000,0.000000,410,900,1300,1700,4000,55000,80000,80000,80000,80000,80000,1571,0,410.0,5745.501747896249,4.235833000166167,79991.11170800007,8906.011457670274
1777395666,100,,Aggregated,77.200000,0.000000,360,710,1100,1500,3000,54000,80000,80000,80000,80000,80000,1707,0,360.0,5299.121481393096,4.235833000166167,79991.11170800007,8203.640304628003
1777395667,100,,Aggregated,74.100000,0.000000,320,670,1100,1400,2300,54000,80000,80000,80000,80000,80000,1787,0,320.0,5066.7873066737675,4.235833000166167,79991.11170800007,7840.222719641858
1777395668,100,,Aggregated,76.000000,0.000000,340,660,1000,1300,2300,54000,79000,80000,80000,80000,80000,1894,0,340.0,4805.781129171075,4.235833000166167,79991.11170800007,7402.375395987328
1777395669,100,,Aggregated,82.500000,0.000000,340,630,970,1300,2300,52000,79000,80000,80000,80000,80000,1990,0,340.0,4590.087529579407,4.235833000166167,79991.11170800007,7049.64472361809
1777395670,100,,Aggregated,88.400000,0.000000,360,620,940,1200,2300,29000,79000,80000,80000,80000,80000,2058,0,360.0,4454.207459035967,4.235833000166167,79991.11170800007,6819.591350826045
1777395671,100,,Aggregated,81.000000,0.000000,360,620,880,1100,2300,29000,79000,80000,80000,80000,80000,2176,0,360.0,4237.638124380978,4.235833000166167,79991.11170800007,6454.62637867647
1777395672,100,,Aggregated,78.300000,0.000000,330,580,790,1100,2300,29000,79000,80000,80000,80000,80000,2294,0,330.0,4022.308562292068,4.235833000166167,79991.11170800007,6127.199215344377
1777395673,100,,Aggregated,85.700000,0.000000,300,550,760,1000,2200,28000,78000,80000,80000,80000,80000,2397,0,300.0,3857.285733878182,4.235833000166167,79991.11170800007,5867.801418439716
1777395674,100,,Aggregated,85.700000,0.000000,300,530,740,990,2200,28000,78000,80000,80000,80000,80000,2440,0,300.0,3795.4205027094285,4.235833000166167,79991.11170800007,5765.922540983606
1777395675,100,,Aggregated,98.900000,0.000000,320,570,800,1100,2200,25000,78000,80000,80000,80000,80000,2556,0,320.0,3659.1552880727736,4.235833000166167,79991.11170800007,5508.27503912363
1777395676,100,,Aggregated,98.100000,0.000000,290,530,740,1000,2100,5300,78000,80000,80000,80000,80000,2687,0,290.0,3485.848334335694,4.235833000166167,79991.11170800007,5244.1220692221805
1777395677,100,,Aggregated,98.300000,0.000000,260,510,700,960,1900,5300,78000,80000,80000,80000,80000,2807,0,260.0,3343.548894542216,4.235833000166167,79991.11170800007,5023.802636266477
1777395678,100,,Aggregated,98.700000,0.000000,260,490,680,930,1900,4300,78000,80000,80000,80000,80000,2884,0,260.0,3259.8423859306513,4.235833000166167,79991.11170800007,4892.0336338418865
